id,name,year,status,type,country,genres,rating,watched_date
6058,Final Destination 2,2003,waiting,movie,,"horror,thriller",,
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG)",2003,waiting,movie,,"action,fantasy,sci-fi",,
6564,Lara Croft Tomb Raider: The Cradle of Life,2003,waiting,movie,,"action,adventure,comedy,romance,thriller",,
27660,"Animatrix, The",2003,waiting,movie,,"action,animation,drama,sci-fi",,
27808,Spanglish,2004,waiting,movie,,"comedy,drama,romance",,
48043,"Fountain, The",2006,waiting,movie,,"drama,fantasy,romance",,
49130,"Good Year, A",2006,waiting,movie,,"comedy,drama,romance",,
49649,Eragon,2006,waiting,movie,,"action,adventure,fantasy",,
50804,Hannibal Rising,2007,waiting,movie,,"drama,horror,thriller",,
51086,"Number 23, The",2007,waiting,movie,,"drama,mystery,thriller",,
60072,Wanted,2008,waiting,movie,,"action,thriller",,
60126,Get Smart,2008,waiting,movie,,"action,comedy",,
63072,"Road, The",2009,waiting,movie,,"adventure,drama,thriller",,
67734,Adventureland,2009,waiting,movie,,"comedy,drama",,
68554,Angels & Demons,2009,waiting,movie,,"crime,drama,mystery,thriller",,
68848,"Brothers Bloom, The",2008,waiting,movie,,"adventure,comedy,crime,romance",,
74228,Triangle,2009,waiting,movie,,"drama,horror,mystery,thriller",,
78105,Prince of Persia: The Sands of Time,2010,waiting,movie,,"action,adventure,fantasy,romance",,
79357,Mr. Nobody,2009,waiting,movie,,"drama,fantasy,romance,sci-fi",,
80693,It's Kind of a Funny Story,2010,waiting,movie,,"comedy,drama",,
82461,Tron: Legacy,2010,waiting,movie,,"action,adventure,sci-fi",,
83369,"Way Back, The",2010,waiting,movie,,drama,,
86911,"Hangover Part II, The",2011,waiting,movie,,comedy,,
87430,Green Lantern,2011,waiting,movie,,"action,adventure,sci-fi",,
89492,Moneyball,2011,waiting,movie,,drama,,
89864,50/50,2011,waiting,movie,,"comedy,drama",,
96861,Taken 2,2012,waiting,movie,,"action,crime,drama,thriller",,
99149,"Misérables, Les",2012,waiting,movie,,"drama,music,romance",,
102123,This Is the End,2013,waiting,movie,,"action,comedy",,
103042,Man of Steel,2013,waiting,movie,,"action,adventure,fantasy,sci-fi",,
103341,"World's End, The",2013,waiting,movie,,"action,comedy,sci-fi",,
104863,What If,2013,waiting,movie,,"comedy,drama,romance",,
106002,Ender's Game,2013,waiting,movie,,"action,adventure,sci-fi",,
107348,Anchorman 2: The Legend Continues,2013,waiting,movie,,comedy,,
107406,Snowpiercer,2013,waiting,movie,,"action,drama,sci-fi",,
111360,Lucy,2014,waiting,movie,,"action,sci-fi",,
113741,Coherence,2013,waiting,movie,,"drama,mystery,sci-fi,thriller",,
114662,American Sniper,2014,waiting,movie,,"action,war",,
114678,Hector and the Search for Happiness,2014,waiting,movie,,"adventure,comedy,drama",,
114935,Predestination,2014,waiting,movie,,"action,mystery,sci-fi,thriller",,
115210,Fury,2014,waiting,movie,,"action,drama,war",,
115680,Time Lapse,2014,waiting,movie,,"crime,drama,sci-fi,thriller",,
118696,The Hobbit: The Battle of the Five Armies,2014,waiting,movie,,"adventure,fantasy",,
128512,Paper Towns,2015,waiting,movie,,"drama,mystery,romance",,
135518,Self/less,2015,waiting,movie,,"action,mystery,sci-fi,thriller",,
142222,Demolition,2016,waiting,movie,,drama,,
143355,Wonder Woman,2017,waiting,movie,,"action,adventure,fantasy",,
158966,Captain Fantastic,2016,waiting,movie,,drama,,
161131,War Dogs,2016,waiting,movie,,comedy,,
166534,Split,2017,waiting,movie,,"drama,horror,thriller",,
168250,Get Out,2017,waiting,movie,,horror,,
170827,The Mummy,2017,waiting,movie,,"action,adventure,fantasy,horror,thriller",,
171763,Baby Driver,2017,waiting,movie,,"action,crime,thriller",,
173925,Seven Sisters,2017,waiting,movie,,"sci-fi,thriller",,
174053,Black Mirror: White Christmas,2014,waiting,movie,,"drama,horror,mystery,sci-fi,thriller",,
175303,It,2017,waiting,movie,,horror,,
179819,Star Wars: The Last Jedi,2017,waiting,movie,,"action,adventure,fantasy,sci-fi",,
182715,Annihilation,2018,waiting,movie,,"adventure,mystery,sci-fi,thriller",,
183611,Game Night,2018,waiting,movie,,"action,comedy,crime,horror",,
184471,Tomb Raider,2018,waiting,movie,,"action,adventure,fantasy",,
185031,Alpha,2018,waiting,movie,,"adventure,thriller",,
7022,Battle Royale (Batoru rowaiaru),2000,waiting,movie,,"action,drama,horror,thriller",,
8376,Napoleon Dynamite,2004,waiting,movie,,comedy,,
8873,"Motorcycle Diaries, The (Diarios de motocicleta)",2004,waiting,movie,,"adventure,drama",,
27846,"Corporation, The",2003,waiting,movie,,documentary,,
27904,"Scanner Darkly, A",2006,waiting,movie,,"animation,drama,mystery,sci-fi,thriller",,
30810,"Life Aquatic with Steve Zissou, The",2004,waiting,movie,,"adventure,comedy,fantasy",,
45728,Clerks II,2006,waiting,movie,,comedy,,
53000,28 Weeks Later,2007,waiting,movie,,"horror,sci-fi,thriller",,
54259,Stardust,2007,waiting,movie,,"adventure,comedy,fantasy,romance",,
64285,Wallace and Gromit in 'A Matter of Loaf and Death',2008,waiting,movie,,"animation,comedy",,
67997,In the Loop,2009,waiting,movie,,comedy,,
77800,Four Lions,2010,waiting,movie,,"comedy,drama",,
86290,American: The Bill Hicks Story,2009,waiting,movie,,"comedy,documentary",,
86504,Voices from the List,2004,waiting,movie,,documentary,,
89904,The Artist,2011,waiting,movie,,"comedy,drama,romance",,
92494,Dylan Moran: Monster,2004,waiting,movie,,"comedy,documentary",,
92535,Louis C.K.: Live at the Beacon Theater,2011,waiting,movie,,comedy,,
98491,Paperman,2012,waiting,movie,,"animation,comedy,romance",,
104069,Louis C.K.: Oh My God,2013,waiting,movie,,comedy,,
4023,"Family Man, The",2000,waiting,movie,,"comedy,drama,romance",,
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der)",2000,waiting,movie,,"drama,romance",,
4448,"Score, The",2001,waiting,movie,,"action,drama",,
4773,Haiku Tunnel,2001,waiting,movie,,comedy,,
4964,Baran,2001,waiting,movie,,"adventure,drama,romance",,
5026,"Brotherhood of the Wolf (Pacte des loups, Le)",2001,waiting,movie,,"action,mystery,thriller",,
5225,And Your Mother Too (Y tu mamá también),2001,waiting,movie,,"drama,romance",,
5417,"Fast Runner, The (Atanarjuat)",2001,waiting,movie,,"drama,fantasy",,
5878,Talk to Her (Hable con Ella),2002,waiting,movie,,"drama,romance",,
5954,25th Hour,2002,waiting,movie,,"crime,drama",,
6188,Old School,2003,waiting,movie,,comedy,,
6214,Irreversible (Irréversible),2002,waiting,movie,,"crime,drama,mystery,thriller",,
6218,Bend It Like Beckham,2002,waiting,movie,,"comedy,drama,romance",,
6296,"Mighty Wind, A",2003,waiting,movie,,"comedy,music",,
6331,Spellbound,2002,waiting,movie,,documentary,,
6385,Whale Rider,2002,waiting,movie,,drama,,
7139,In America,2002,waiting,movie,,"drama,romance",,
7162,Cold Mountain,2003,waiting,movie,,"drama,romance,war",,
7235,Ichi the Killer (Koroshiya 1),2001,waiting,movie,,"action,comedy,crime,drama,horror,thriller",,
7360,Dawn of the Dead,2004,waiting,movie,,"action,drama,horror,thriller",,
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon)",2003,waiting,movie,,"drama,horror,mystery,thriller",,
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)",2003,waiting,movie,,drama,,
8645,"Maria Full of Grace (Maria, Llena eres de gracia)",2004,waiting,movie,,"crime,drama",,
8795,Musa the Warrior (Musa),2001,waiting,movie,,"action,adventure,drama,war",,
8832,Warriors of Heaven and Earth (Tian di ying xiong),2003,waiting,movie,,"action,adventure,drama",,
27266,2046,2004,waiting,movie,,"drama,fantasy,romance,sci-fi",,
27523,My Sassy Girl (Yeopgijeogin geunyeo),2001,waiting,movie,,"comedy,romance",,
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo),2004,waiting,movie,,"action,drama,war",,
33683,High Tension (Haute tension) (Switchblade Romance),2003,waiting,movie,,"horror,thriller",,
34072,"March of the Penguins (Marche de l'empereur, La)",2005,waiting,movie,,documentary,,
42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi),2005,waiting,movie,,"crime,drama,mystery,thriller",,
4149,Saving Silverman (Evil Woman),2001,waiting,movie,,"comedy,romance",,
4158,Monkeybone,2001,waiting,movie,,"animation,comedy,fantasy",,
4231,Someone Like You,2001,waiting,movie,,"comedy,romance",,
5265,Death to Smoochy,2002,waiting,movie,,"comedy,crime,drama",,
6754,Underworld,2003,waiting,movie,,"action,fantasy,horror",,
7325,Starsky & Hutch,2004,waiting,movie,,"action,comedy,crime,thriller",,
5628,Wasabi,2001,waiting,movie,,"action,comedy,crime,drama,thriller",,
8605,Taxi 3,2003,waiting,movie,,"action,comedy",,
3452,Romeo Must Die,2000,waiting,movie,,"action,crime,romance,thriller",,
3553,Gossip,2000,waiting,movie,,"drama,thriller",,
3554,Love and Basketball,2000,waiting,movie,,"drama,romance",,
3978,"Legend of Bagger Vance, The",2000,waiting,movie,,"drama,romance",,
3981,Red Planet,2000,waiting,movie,,"action,sci-fi,thriller",,
4015,"Dude, Where's My Car?",2000,waiting,movie,,"comedy,sci-fi",,
4068,Sugar & Spice,2001,waiting,movie,,comedy,,
4069,"Wedding Planner, The",2001,waiting,movie,,"comedy,romance",,
4141,Head Over Heels,2001,waiting,movie,,"comedy,romance",,
4372,Crazy/Beautiful,2001,waiting,movie,,"drama,romance",,
4387,Kiss of the Dragon,2001,waiting,movie,,action,,
4388,Scary Movie 2,2001,waiting,movie,,comedy,,
4639,America's Sweethearts,2001,waiting,movie,,"comedy,romance",,
4823,Serendipity,2001,waiting,movie,,"comedy,romance",,
4877,Better Than Sex,2000,waiting,movie,,"comedy,romance",,
5400,"Sum of All Fears, The",2002,waiting,movie,,"drama,thriller",,
6193,Poolhall Junkies,2002,waiting,movie,,"comedy,drama,thriller",,
6383,"2 Fast 2 Furious (Fast and the Furious 2, The)",2003,waiting,movie,,"action,crime,thriller",,
6595,S.W.A.T.,2003,waiting,movie,,"action,thriller",,
6707,Cabin Fever,2002,waiting,movie,,"horror,thriller",,
6755,Bubba Ho-tep,2002,waiting,movie,,"comedy,horror",,
6879,Runaway Jury,2003,waiting,movie,,"drama,thriller",,
7137,"Cooler, The",2003,waiting,movie,,"comedy,drama,romance",,
7256,Touching the Void,2003,waiting,movie,,"adventure,documentary",,
7320,Dirty Dancing: Havana Nights,2004,waiting,movie,,romance,,
7346,"Girl Next Door, The",2004,waiting,movie,,"comedy,romance",,
7454,Van Helsing,2004,waiting,movie,,"action,adventure,fantasy,horror",,
7541,100 Girls,2000,waiting,movie,,"comedy,romance",,
8366,Saved!,2004,waiting,movie,,"comedy,drama",,
8781,"Manchurian Candidate, The",2004,waiting,movie,,thriller,,
8807,Harold and Kumar Go to White Castle,2004,waiting,movie,,"adventure,comedy",,
8861,Resident Evil: Apocalypse,2004,waiting,movie,,"action,horror,sci-fi,thriller",,
8866,Wimbledon,2004,waiting,movie,,"comedy,romance",,
8910,I Heart Huckabees,2004,waiting,movie,,comedy,,
8947,"Grudge, The",2004,waiting,movie,,"horror,mystery,thriller",,
8968,After the Sunset,2004,waiting,movie,,"action,adventure,comedy,crime,thriller",,
8985,Blade: Trinity,2004,waiting,movie,,"action,fantasy,horror,thriller",,
27473,American Psycho II: All American Girl,2002,waiting,movie,,"comedy,crime,horror,mystery,thriller",,
27539,Undertaking Betty (Plots with a View),2002,waiting,movie,,"comedy,romance",,
27705,In Hell,2003,waiting,movie,,"action,drama,thriller",,
30822,In Good Company,2004,waiting,movie,,"comedy,drama",,
32598,Fever Pitch,2005,waiting,movie,,"comedy,romance",,
33154,Enron: The Smartest Guys in the Room,2005,waiting,movie,,documentary,,
33437,Unleashed (Danny the Dog),2005,waiting,movie,,"action,crime,drama,thriller",,
33672,Lords of Dogtown,2005,waiting,movie,,"action,comedy,drama",,
34153,Murderball,2005,waiting,movie,,documentary,,
34542,Grizzly Man,2005,waiting,movie,,documentary,,
40732,"Descent, The",2005,waiting,movie,,"adventure,drama,horror,thriller",,
40959,"Ice Harvest, The",2005,waiting,movie,,"action,comedy,crime,thriller",,
41571,Memoirs of a Geisha,2005,waiting,movie,,"drama,romance",,
41573,"Family Stone, The",2005,waiting,movie,,"comedy,drama,romance",,
41724,Wal-Mart: The High Cost of Low Price,2005,waiting,movie,,documentary,,
42018,Mrs. Henderson Presents,2005,waiting,movie,,"comedy,drama",,
42718,District 13 (Banlieue 13),2004,waiting,movie,,"action,crime,sci-fi",,
42738,Underworld: Evolution,2006,waiting,movie,,"action,fantasy,horror",,
44004,Failure to Launch,2006,waiting,movie,,"comedy,romance",,
44709,Akeelah and the Bee,2006,waiting,movie,,drama,,
44788,This Film Is Not Yet Rated,2006,waiting,movie,,documentary,,
45501,"Break-Up, The",2006,waiting,movie,,"comedy,drama,romance",,
45720,"Devil Wears Prada, The",2006,waiting,movie,,"comedy,drama",,
45726,"You, Me and Dupree",2006,waiting,movie,,comedy,,
45928,Who Killed the Electric Car?,2006,waiting,movie,,documentary,,
46322,Jet Li's Fearless (Huo Yuan Jia),2006,waiting,movie,,"action,drama",,
47970,"Last Kiss, The",2006,waiting,movie,,"comedy,drama",,
47978,SherryBaby,2006,waiting,movie,,drama,,
47999,Jesus Camp,2006,waiting,movie,,"documentary,drama",,
48342,Conversations with Other Women,2005,waiting,movie,,"comedy,drama,romance",,
48696,Little Children,2006,waiting,movie,,"drama,romance",,
49772,"Painted Veil, The",2006,waiting,movie,,"drama,romance",,
50658,49 Up,2005,waiting,movie,,documentary,,
50685,Waitress,2007,waiting,movie,,"comedy,drama,romance",,
50806,Norbit,2007,waiting,movie,,"comedy,romance",,
51709,"Host, The (Gwoemul)",2006,waiting,movie,,"comedy,drama,horror,sci-fi,thriller",,
51884,"Namesake, The",2006,waiting,movie,,"drama,romance",,
52458,Disturbia,2007,waiting,movie,,"drama,thriller",,
52975,Hairspray,2007,waiting,movie,,"comedy,drama,music",,
53435,Hostel: Part II,2007,waiting,movie,,"crime,horror,thriller",,
54004,I Now Pronounce You Chuck and Larry,2007,waiting,movie,,"comedy,romance",,
54116,First Snow,2006,waiting,movie,,"drama,thriller",,
54281,Charlie Bartlett,2007,waiting,movie,,"comedy,drama",,
54734,Sydney White,2007,waiting,movie,,comedy,,
54881,"King of Kong, The",2007,waiting,movie,,documentary,,
55052,Atonement,2007,waiting,movie,,"drama,romance,war",,
55112,Shanghai Kiss,2007,waiting,movie,,"comedy,drama,romance",,
55190,Love and Other Disasters,2006,waiting,movie,,"comedy,romance",,
55232,Resident Evil: Extinction,2007,waiting,movie,,"action,horror,sci-fi,thriller",,
55253,"Lust, Caution (Se, jie)",2007,waiting,movie,,"drama,romance,thriller,war",,
55267,Dan in Real Life,2007,waiting,movie,,"comedy,drama,romance",,
55282,30 Days of Night,2007,waiting,movie,,"horror,thriller",,
55620,For the Bible Tells Me So,2007,waiting,movie,,documentary,,
55830,Be Kind Rewind,2008,waiting,movie,,comedy,,
56251,Futurama: Bender's Big Score,2007,waiting,movie,,"animation,comedy,sci-fi",,
56336,Wrong Turn 2: Dead End,2007,waiting,movie,,"action,horror,thriller",,
56339,"Orphanage, The (Orfanato, El)",2007,waiting,movie,,"drama,horror,mystery,thriller",,
56379,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders",2006,waiting,movie,,documentary,,
57951,Fool's Gold,2008,waiting,movie,,"action,adventure,comedy,romance",,
58078,"Air I Breathe, The",2007,waiting,movie,,"crime,drama,romance,thriller",,
58107,Step Up 2 the Streets,2008,waiting,movie,,"drama,music,romance",,
58162,Run Fatboy Run,2007,waiting,movie,,"comedy,romance",,
58347,Penelope,2006,waiting,movie,,"comedy,fantasy,romance",,
58839,Leatherheads,2008,waiting,movie,,"comedy,drama,romance",,
59126,Religulous,2008,waiting,movie,,"comedy,documentary",,
59220,Outsourced,2006,waiting,movie,,"comedy,romance",,
59258,Baby Mama,2008,waiting,movie,,comedy,,
59440,Bella,2006,waiting,movie,,"drama,romance",,
59731,"Bigger, Stronger, Faster*",2008,waiting,movie,,documentary,,
60363,Zombie Strippers!,2008,waiting,movie,,"comedy,horror",,
60514,Journey to the Center of the Earth,2008,waiting,movie,,"action,adventure,sci-fi",,
62155,Nick and Norah's Infinite Playlist,2008,waiting,movie,,"comedy,drama,romance",,
62293,"Duchess, The",2008,waiting,movie,,"drama,romance",,
62956,Futurama: Bender's Game,2008,waiting,movie,,"action,adventure,animation,comedy,fantasy,sci-fi",,
64622,"Reader, The",2008,waiting,movie,,"drama,romance",,
65188,Dear Zachary: A Letter to a Son About His Father,2008,waiting,movie,,documentary,,
66198,"International, The",2009,waiting,movie,,"drama,thriller",,
66665,Away We Go,2009,waiting,movie,,"comedy,drama,romance",,
67087,"I Love You, Man",2009,waiting,movie,,comedy,,
67267,Sunshine Cleaning,2008,waiting,movie,,"comedy,drama",,
67408,Monsters vs. Aliens,2009,waiting,movie,,"animation,sci-fi",,
67618,Strictly Sexual,2008,waiting,movie,,"comedy,drama,romance",,
68659,Fanboys,2009,waiting,movie,,"adventure,comedy,drama",,
68952,Drag Me to Hell,2009,waiting,movie,,"comedy,horror",,
69069,Fired Up,2009,waiting,movie,,comedy,,
69394,"Stoning of Soraya M., The",2008,waiting,movie,,"crime,drama",,
69784,Brüno (Bruno),2009,waiting,movie,,comedy,,
69904,Open Water 2: Adrift,2006,waiting,movie,,"drama,thriller",,
70521,Lost in Austen,2008,waiting,movie,,"drama,fantasy,romance,sci-fi",,
71282,"Food, Inc.",2008,waiting,movie,,documentary,,
72167,"Boondock Saints II: All Saints Day, The",2009,waiting,movie,,"action,crime,drama,thriller",,
72489,Ninja Assassin,2009,waiting,movie,,"action,crime,drama,thriller",,
73023,Crazy Heart,2009,waiting,movie,,"drama,romance",,
74154,When in Rome,2010,waiting,movie,,"comedy,romance",,
74508,Persuasion,2007,waiting,movie,,"drama,romance",,
74668,District 13: Ultimatum (Banlieue 13 - Ultimatum),2009,waiting,movie,,"action,sci-fi",,
74946,She's Out of My League,2010,waiting,movie,,comedy,,
76751,American Drug War: The Last White Hope,2007,waiting,movie,,"crime,documentary",,
78703,TiMER,2009,waiting,movie,,"comedy,drama,fantasy,romance",,
79057,Predators,2010,waiting,movie,,"action,sci-fi,thriller",,
80860,Life as We Know It,2010,waiting,movie,,"comedy,romance",,
81910,"Art of the Steal, The",2009,waiting,movie,,documentary,,
83134,Tucker & Dale vs Evil,2010,waiting,movie,,"comedy,horror",,
84772,Paul,2011,waiting,movie,,"adventure,comedy,sci-fi",,
85780,Family Guy Presents: It's a Trap,2010,waiting,movie,,"animation,comedy,sci-fi",,
86293,Arthur,2011,waiting,movie,,comedy,,
86377,Louis C.K.: Shameless,2007,waiting,movie,,comedy,,
86833,Bridesmaids,2011,waiting,movie,,comedy,,
89087,Colombiana,2011,waiting,movie,,"action,adventure,drama,thriller",,
89470,Contagion,2011,waiting,movie,,"sci-fi,thriller",,
90576,What's Your Number?,2011,waiting,movie,,"comedy,romance",,
92420,Chronicle,2012,waiting,movie,,"action,sci-fi,thriller",,
93287,"Big Year, The",2011,waiting,movie,,comedy,,
94959,Moonrise Kingdom,2012,waiting,movie,,"comedy,drama,romance",,
95218,First Position,2011,waiting,movie,,documentary,,
95624,"Firm, The",2009,waiting,movie,,drama,,
95875,Total Recall,2012,waiting,movie,,"action,sci-fi,thriller",,
96110,"Campaign, The",2012,waiting,movie,,comedy,,
114762,Two Night Stand,2014,waiting,movie,,"comedy,romance",,
4744,Jeepers Creepers,2001,waiting,movie,,horror,,
4880,Life as a House,2001,waiting,movie,,drama,,
91077,"Descendants, The",2011,waiting,movie,,"comedy,drama",,
44193,She's the Man,2006,waiting,movie,,"comedy,romance",,
45221,Stick It,2006,waiting,movie,,comedy,,
